ORIGINURI,ID,UUIDHISTORY,SKILLTYPE,REUSELEVEL,PREFERREDLABEL,ALTLABELS,DESCRIPTION,DEFINITION,SCOPENOTE
http://data.europa.eu/esco/skill/39dd50ae-814c-4a15-99e9-39afcc36bf9f,key_4427,cc7a387d-f7b7-44be-b406-f5e6daf4e42f,knowledge,cross-sector,legal requirements in the social sector,"laws and regulations in the social sector
legal requirements in the social sector
legislation in the social sector
legislative and regulatory requirements in the social sector
legal requirements for the social sector
social sector's legal requirements",The prescribed legislative and regulatory requirements in the social sector.,,
http://data.europa.eu/esco/skill/39e4db07-50cd-4a3d-934d-d7af9fe4ed58,key_4429,33e22042-bca4-4631-8a07-482fe7c3a9b2,knowledge,occupation-specific,tobacco manufacturing regulations,"tobacco manufacturing rules
tobacco manufacture regulations
tobacco manufacture regulation
tobacco manufacturing regulations
tobacco manufacturing regulation
tobacco manufacturing ordinances
tobacco manufacturing statutes
tobacco manufacturing laws","Laws, regulations and administrative provisions concerning the manufacture and presentation of tobacco and related products.",,
http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43,key_4444,a685ff0b-6b60-47ec-beb5-a000e6164160,knowledge,cross-sector,machine learning,ML,"The principles, methods and algorithms of machine learning, a subfield of artificial intelligence. Common machine learning models such as supervised or unsupervised models, semi- supervised models and reinforcement learning models.",,
http://data.europa.eu/esco/skill/3a6b6485-8775-44b9-aba8-0ae06a53ce2f,key_4461,abed6f4e-f0e4-4f50-9ba6-8404b582e56f,knowledge,cross-sector,military code,"armed forces cipher
military cipher
military code
military cryptograph
armed forces encryption
armed forces code","The code language used in specific intelligence or military organisations and operations, how to use and decipher them.",,
http://data.europa.eu/esco/skill/3bb15854-8428-4357-9c9c-c7dbe10e4145,key_4518,ec9638d3-5993-4848-a94a-8b8eec87537b,skill/competence,sector-specific,recognise patients' reaction to therapy,"be aware of patient's reaction to therapy
recognise clients' reaction to therapy
notice patients' reaction to therapy
respond to clients' reaction during therapy
recognise patients' reaction to treatment
observe patients' reaction to therapy
recognize patients' reaction to therapy
respond to changes in patients response to therapy
recognise patients' response to therapy
respond to patients' reaction during therapy","Respond to significant changes, patterns and dangers in the patient's response to therapy.",,
http://data.europa.eu/esco/skill/3c2e6f38-42c1-46ec-b782-5854b2db330d,key_4547,b24190a3-fb97-4136-9e00-2c93a2d0f474,knowledge,sector-specific,blockchain openness,"hybrid blockchain
public blockchain
permissioned blockchain
private blockchain
permissionless blockchain","The different levels of openness of a blockchain, their differences, and their advantages and disadvantages. Examples are permissionless, permissioned, and hybrid blockchains",,
http://data.europa.eu/esco/skill/3c4c3fa1-d638-42df-8e98-2a38021da6f9,key_4553,6eda45b6-19e9-4a47-be9e-e752b7f217eb,skill/competence,cross-sector,use software for data preservation,"preserve digital evidence
use software for data preservation",Utilise specialised applications and software to collect and preserve digital information.,,
http://data.europa.eu/esco/skill/3cad3a73-8a5d-49f8-8151-f3260a10f479,key_4582,ae6de373-cd6a-4d55-8916-82b8b17fefc2,skill/competence,sector-specific,monitor the validity of ship certificates,"ensure validity of ship certificates
monitor the validity of ship certificates
ensure vessel certificates and other official documents are valid
monitor the validity of vessels' certificates
ensure validity of official vessel documentation
ensure ship certificates and other official documents are valid
monitor the validity of vessel certificates
monitor the validity of ship's certificates
oversee the validity of ship certificates
ensure validity of official ship documentation
oversee the validity of vessel certificates
ensure validity of vessel certificates",Control and monitor validity of the ship’s certificate and other official documents to be carried on board.,,
http://data.europa.eu/esco/skill/3cc1ee94-ab2c-4f35-8171-3cf4b5b664e4,key_4590,8eb9f7f9-262e-4de2-94ea-dd90b50f345b,knowledge,cross-sector,digital compositing,digital compositing,"The process and software for digitally assembling multiple images to make one, final image.",,
http://data.europa.eu/esco/skill/3cee858e-79e8-4a4b-b99f-93c7f735d58b,key_4602,04bc79a9-87a5-4acd-9d6f-065916f808e1,knowledge,sector-specific,DB2,"DB2
DB2 database software
DB2 Connect
DB2 on Cloud
IBM DB2 database software
IBM DB2
DB2 for Linux, UNIX and Windows
DB2 for z/OS
DB2 for i","The computer program IBM DB2 is a tool for creating, updating and managing databases, developed by the software company IBM.",,
http://data.europa.eu/esco/skill/3cfb159e-3a0b-48bb-951d-bc2d3b071a37,key_4607,8b1ed5e1-73ff-4576-8f12-aded19625beb,skill/competence,sector-specific,report well results,"communicate well results
distribute well results
share well results
well result reporting
reporting well results
well results reporting
create well result reports
document and share well results
prepare well result documentation
reporting of well results
report well results","Document and share well results in a transparent way; communicate results to business partners, auditors, collaborating teams and internal management.",,
http://data.europa.eu/esco/skill/3d3ee5c3-4286-457f-9f76-1704011f7e11,key_4622,fc0465c2-bd22-43ec-93db-bbfa85b15504,skill/competence,cross-sector,comply with legal regulations,"comply with legal laws
comply with legal regulations
comply with legal legislation
legal regulation compliance
complying with legal regulations
comply with legal statutes
comply with a legal regulation
comply with legal rules","Ensure you are properly informed of the legal regulations that govern a specific activity and adhere to its rules, policies and laws.",,
http://data.europa.eu/esco/skill/3d998848-a077-4096-9fec-e93cca7c691d,key_4638,623062b6-fcb9-464f-a984-b16891179b3b,knowledge,sector-specific,European firearms-control legislation,"European gun-control rules
European firearms-control legislation
EU firearms-control legislation
European firearms control legislation
European firearms-control laws
European firearm-control legislation",The regulation regarding the acquisition and possession of weapons on a European Union level by means the Directive 91/477/EEC and the Directive 2008/51/EC.,,
http://data.europa.eu/esco/skill/3dfa5c1e-a2cc-4c09-9e60-d21b28072c37,key_4656,d0173b7e-a90a-4346-ad60-17c99453d2a0,knowledge,cross-sector,trade union regulations,"regulations for trade unions
trade union laws
trade union regulations
trade union rules
trade union regulation",The compilation of legal agreements and practices for operations of trade unions. Legal scope of trade unions in their quest of protecting the rights and minimum working standards of workers.,,
http://data.europa.eu/esco/skill/3e23db60-0c3d-498a-a6ac-ffbed0ecb033,key_4665,94a0ec6b-5c5b-4049-b52e-933af42a7a4e,knowledge,sector-specific,ICT accessibility standards,"accessibility standards and guidelines
assistive technology standards
ICT accessibility standards
digital accessibility standards","The recommendations for making ICT content and applications more accessible to a wider range of people, mostly with disabilities, such as blindness and low vision, deafness and hearing loss and cognitive limitations. It includes standards such as Web Content Accessibility Guidelines (WCAG).",,
http://data.europa.eu/esco/skill/3e42adbb-8089-49b7-bdfe-b9cd7247b26b,key_4673,02ff2756-ec93-46b4-8e06-4bd636fad902,skill/competence,sector-specific,practise veterinary professional codes of conduct,"adhere to animal related legislation
practice  veterinary professional codes of conduct
practice according to veterinary professional codes of conduct
practice veterinary professional code of conduct
adhere to veterinary health and safety legislation
practice veterinary professional codes of conduct within national and EU laws",Adhere to veterinary professional codes of practice and legislation.,,"This involves relevant environmental and health and safety legislation, risk assessment requirements and codes of conduct, especially in the areas of animal welfare, health and public health, food and environmental safety in relation with clients."
http://data.europa.eu/esco/skill/3e8e862d-2f1a-40c6-bb6d-d1d7eeb78854,key_4691,6bb4f064-34cb-40b5-9a5d-68177f978a2b,skill/competence,sector-specific,analyse large-scale data in healthcare,"analyze large-scale data in healthcare
carry out large-scale data in healthcare
assay large-scale data in healthcare
analyse large-scale data in health care
evaluate large-scale data in healthcare
analyse big data in healthcare
analyse statistics in healthcare
interpret large-scale data in healthcare
analyze  large-scale data in healthcare
examine large-scale data in healthcare
analyse statistic in healthcare","Carry out large-scale data gathering such as questionnaire surveys, and analyse the obtained data.",,
http://data.europa.eu/esco/skill/40001d93-8937-4859-89d5-2dca53290ff4,key_4767,e0099fab-d9aa-47e3-85f0-c66979f76068,skill/competence,cross-sector,share through digital technologies,share through digital technologies,"Share data, information and digital content with others through appropriate digital technologies. Act as an intermediary, know about referencing and attribution practices.",,
http://data.europa.eu/esco/skill/404b3fcd-306a-4d18-b5db-d90c517ff72f,key_4782,413a039b-55b4-4cd1-bbc3-ed58d0ebe2b6,skill/competence,cross-sector,issue licences,"give out official documentation
furnish official documentation
provide official documentation
furnish licences
give out licences
provide licences
supply licences
issue licenses
supply official documentation","Issue official documentation which grants licence holders with official permission to perform certain activities, after having investigated the application and processed the necessary documentation.",,
http://data.europa.eu/esco/skill/4064716d-6714-48ea-95a0-ef81c2b31672,key_4785,24268ec5-1dbc-4833-b9cd-264197c42980,knowledge,sector-specific,mine safety legislation,"mine safety legislation
safety legislation regarding mining
mining safety codes of practice
mining safety legislation
mining safety laws
mines safety legislation
mine safety laws
mine safety regulations
safety legislation regarding mines","The laws, regulations and codes of practice relevant to safety in mining operations.",,
http://data.europa.eu/esco/skill/414bfea8-a6bd-44e1-8820-80b1238a39cc,key_4828,06ef2310-e74b-4e45-83cf-7a1f4eaa284f,skill/competence,sector-specific,detect flaws in pipeline infrastructure,"assess pipeline infrastructure to identify weaknesses
discover flaws in pipeline infrastructure
recognise flaws in pipeline infrastructure
assess pipeline infrastructure to discover flaws
find weaknesses in pipelines and related infrastructure
identify flaws in pipeline infrastructure
detect weaknesses in pipeline infrastructure
find flaws in pipelines and related infrastructure
identify weaknesses in pipeline infrastructure
detect flaws in pipeline infrastructure
discover weaknesses in pipeline infrastructure","Detect flaws in pipeline infrastructure during construction or over the passage of time. Detect flaws such as construction defects, corrosion, ground movement, hot-tap made by error, and others.",,
http://data.europa.eu/esco/skill/41952193-1aed-447c-846f-1268d12d615a,key_4846,9d7bab54-c371-4d30-8480-9c7eb3d98f1a,knowledge,occupation-specific,side effects of radiotherapy treatment,"adverse effect of radiotherapy treatment
side effects of radiotherapy remedy
unwanted effects of radiotherapy treatment
side effects and responses of radiotherapy treatments
side effects after undergoing radiotherapy treatment
unwanted effect of radiotherapy treatment
side effects of radiotherapy treatment
adverse effects of radiotherapy treatment
side effect of radiotherapy remedy",The side effects and responses that patients can have after undergoing radiotherapy treatments.,,
http://data.europa.eu/esco/skill/4216e465-7baa-4884-a241-54b197bb9278,key_4869,814bcabf-9359-42ef-be50-c19ace628ba8,skill/competence,sector-specific,perform data mining,"perform data mining
mine data
use model data","Explore large datasets to reveal patterns using statistics, database systems or artificial intelligence and present the information in a comprehensible way.",,Includes activities on big data.
http://data.europa.eu/esco/skill/430c57a4-72d0-498f-8895-8f7a6c489cea,key_4919,7b39a73a-3f03-40ac-b5c4-831d81af60c5,skill/competence,occupation-specific,operate photoreactors,"photoreactors using
photoreactors operating
using photoreactors
operating photoreactors
operate photoreactors",Operate photoreactors under supervision.,,
http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,key_4939,5a0d7075-449d-4359-8864-085012f0b43a,knowledge,sector-specific,PHP,"Php5
Php2
PHP5-FPM
Php 5.0
Phtml
Php 4
Php 5.3
ElePHPant
PHP7
php
Php6
PHP
Php3
Php 5.1
Php 5.4
Php1
PHP-FPM
PHTML
Php 5.2
Php 6.0","The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in PHP.",,
http://data.europa.eu/esco/skill/43dfbe7f-9e10-4871-b171-e5076737b4cf,key_4962,34fa4fe5-b1ca-46b6-9330-e279d9c53c41,knowledge,sector-specific,digital marketing techniques,"web marketing techniques
on-line marketing techniques
online marketing techniques
digital marketing techniques","The marketing techniques used on the web to reach and engage with stakeholders, customers and clients.",,
http://data.europa.eu/esco/skill/43ec6db6-33f7-449b-a566-5779a7e8997a,key_4966,b43c98fe-8a82-4ca4-8a26-119ff57da1bb,knowledge,sector-specific,OpenEdge Database,"OpenEdge Database
OpenEdge RDBMS Advanced Enterprise Edition
Progress OpenEdge Relational Database Management System
OpenEdge RDBMS","The computer program OpenEdge Database is a tool for creating, updating and managing databases, developed by the software company Progress Software Corporation.",,
http://data.europa.eu/esco/skill/445f384e-c0bb-4362-8e44-22f65821f9b6,key_4988,254e4271-ed25-43a5-aa73-885ef58bc02b,skill/competence,sector-specific,manage adverse reactions to anaesthesia,"direct adverse response to anaesthesia
direct adverse  reaction to anaesthesia
manage disapproval to anaesthesia
manage adverse reaction to anaesthesia
manage refusals to anaesthesia
deal with adverse reactions to anaesthesia
manage adverse reactions to anesthesia
manage rejections to anaesthesia
deal with adverse responses to anaesthesia
manage adverse responses to anaesthesia
handle adverse reactions to anaesthesia
administer adverse reactions to anaesthesia",Handle patients with adverse reactions to anaesthetics administered during the operation.,,
http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1,key_4990,633c75c5-d826-414e-98fa-fc195ee0fbbc,skill/competence,cross-sector,use databases,"use database software
make use of databases
able to use using databases
use data bases
utilise databases
use databases
apply databases
use Dbs
use database
use database management systems","Use software tools for managing and organising data in a structured environment which consists of attributes, tables and relationships in order to query and modify the stored data.",,
http://data.europa.eu/esco/skill/44773391-78b7-4500-b421-96a9ca622a99,key_4995,1e75b1b0-a3bd-4ff1-902f-6f6a6bbdaa7f,skill/competence,sector-specific,serve wines,"serve sparkling wine
serve wines
serving wine
serve champagne
serve still wines
serve fortified wines
serve  wine
serve house wine","Provide wine using proper techniques in front of the customers. Open the bottle correctly, decant the wine if needed, serve and keep the wine in the proper temperature and container.",,
http://data.europa.eu/esco/skill/45fce913-bbf7-4796-a190-4f9f4ac439a4,key_5073,6c0d8453-82b6-422d-bc0e-9557495d8e76,skill/competence,occupation-specific,interpret sport games rules,"interpret rules in sport games
interpret rules of sport games
interpret rules and laws in the spirit of the sport during the competition
understand sport rules
interpret sport games rules","Interpret the rules and laws as an official, safeguarding the spirit of the sport activity and competition.",,
http://data.europa.eu/esco/skill/46661213-71c3-4039-86e7-4ee9c908425a,key_5091,bcfcfa47-17df-44ab-acf8-62ce6bb45b08,skill/competence,cross-sector,apply flame handling regulations,"apply flame handling statutes
applying flame handling regulations
apply flame handling rules
apply flame handling laws
apply flame handling ordinances
apply flame handling regulations",Apply the laws and organisation rules for the safe storage and use of flammables.,,
http://data.europa.eu/esco/skill/47269d03-c3e5-47f6-90cf-5657fdcbdedc,key_5133,b27f7579-556d-41d3-a41d-84539f38dbec,knowledge,sector-specific,radiotherapy,"therapy using ionized radiation
therapy using ionised radiation
RTx
XTR
radiation therapy
radiotherapy
RT
radiation therapies
radiotherapies",Radiotherapy is a medical specialty mentioned in the EU Directive 2005/36/EC.,,
http://data.europa.eu/esco/skill/47a49cd6-097d-457a-9f7b-c290c14930d5,key_5160,469883f3-fde6-4764-b8d4-f06c8549c1c0,skill/competence,cross-sector,analyse big data,"analysing big data
search big data
big data analysing
scrutinise big data
test big data
investigate big data
big data analysis
analyze  big data","Collect and evaluate numerical data in large quantities, especially for the purpose of identifying patterns between the data.",,
http://data.europa.eu/esco/skill/486a5886-5cac-4975-9716-288c3820a8c7,key_5199,a73d029c-a66e-4682-ad14-1b3fa770dacf,skill/competence,sector-specific,provide necessary documents,"arrange required documentation
handover necessary documents
furnish necessary documents
supply necessary documents
arrange necessary documents
supply required documentation
handover required documentation
furnish required documentation
provide necessary documents","Provide access to and information on the necessary documentation the client needs to process, and inform on regulations concerning the procedures.",,
http://data.europa.eu/esco/skill/48e10631-64c1-4831-8518-a6a992ae0a13,key_5222,77a031c1-d102-4675-96ee-cfc64a354431,knowledge,sector-specific,documentation concerning meat production,"administer documentation  concerning meat production
documentation concerning meat production
meat production documentation
utilise documentation  concerning meat production
documentation concerning the production of meat
documents concerning meat production
use documentation  concerning meat production
employ documentation  concerning meat production","Understand legal identification documents and marks which cover animal movement, identification, and health status. Understand information in commercial books of meat production.",,"The information in these meat production documents is used by <a resource=""http://data.europa.eu/esco/occupation/4ce42c3c-8a46-40b6-9274-1f5cee3c5cba"" typeOf=""http://data.europa.eu/esco/model#Occupation"" href=""http://data.europa.eu/esco/occupation/4ce42c3c-8a46-40b6-9274-1f5cee3c5cba""><span property=""http://www.w3.org/2000/01/rdf-schema#label"" xml:lang=""en"">official veterinarians</span></a> in order to provide support to manufacturers and to assure regulatory compliance."
http://data.europa.eu/esco/skill/48f480aa-c9a8-4552-b1c5-e94330912257,key_5227,a474effd-b4cf-4ab2-a669-d290b40876b9,knowledge,cross-sector,road traffic laws,"legal standards for road traffic
legislation governing road traffic
road traffic legal codes
road traffic legislation
road traffic rules
legislation governing travel on roads
rules of the road
road traffic laws
traffic laws
regulations for road traffic",Understand road traffic laws and the rules of the road.,,
http://data.europa.eu/esco/skill/49118827-3dbd-4c96-aebf-a23096e43d25,key_5235,92d469e5-f9da-43b4-8c43-4f3c2c96ab50,skill/competence,occupation-specific,maintain contractual information,"maintain information on contracts
maintain contract information
keep and update contractual records
maintain contractual records and documentation
maintain contractual information",Update contractual records and documentation by periodically reviewing them.,,
http://data.europa.eu/esco/skill/49212efd-acf0-4257-a011-e07c9e369ecf,key_5237,cf213374-8c19-4941-bbb6-c6cabaf08188,knowledge,cross-sector,animal welfare legislation,"legislation when working with animals
animal health and welfare legislation
animal welfare laws
animal welfare legislation
legislation on animal welfare
legal and professional responsibilities, codes of conduct and liability","The legal boundaries, codes of professional conduct, national and EU regulatory frameworks and legal procedures of working with animals and living organisms, ensuring their welfare and health.",,"National and EU legislation relevant to occupation, regulatory body and codes of conduct. This may include  <a resource=""http://data.europa.eu/esco/skill/4e6cfb60-9579-4822-8a5e-424bc0c8835c"" typeOf=""http://data.europa.eu/esco/model#Skill"" href=""http://data.europa.eu/esco/skill/4e6cfb60-9579-4822-8a5e-424bc0c8835c""><span property=""http://www.w3.org/2000/01/rdf-schema#label"" xml:lang=""en"">animal welfare</span></a>. , health and safety, risk assessment requirements and codes of conduct, especially in the areas of animal welfare, health and public health, food and environmental safety in relation with clients."
http://data.europa.eu/esco/skill/49e1eb78-e6b1-4116-8e9f-f23316ee503e,key_5278,9884bc95-140e-4a55-b6bc-b966b57ef30d,skill/competence,cross-sector,react calmly in stressful situations,"react calmly to stressful situations
react calmly in stressful situations
remain level headed in demanding circumstances
stay calm in stressful situations
remain composed in stressful situations
remain level headed in demanding situations
remain calm in stressful situations
remain level headed in stressful circumstances
remain level headed in stressful conditions
react calmly in unexpected situations
react in a calm manner to stressful situations","React quickly, calmly, and safely to unexpected situations; provide a solution that solves the problem or diminishes its impact.",,
http://data.europa.eu/esco/skill/4af2461d-02b4-4fca-a070-c6399a6f1fb4,key_5325,dde8f113-e259-4cd8-ad89-3e3d932e31bd,skill/competence,sector-specific,analyse oil operations data,"analysing data for oil operations
data analysis for oil operations
analyze  oil operations data
recording of oil operations data
data recording for oil operations
oil operations data analysis
analysing oil operations data
recording oil operations data
recording data about oil operations
record oil operations  data
analysis  of oil operations data
oil operations data recording","Record and process oil operating data. Comprehend and analyse documents, instruments and data results of laboratory analyses.",,
http://data.europa.eu/esco/skill/4c772721-9280-49cb-9988-b6ea3d36b06d,key_5417,f736d8d8-73bc-4569-ba0a-6e29ebce12e6,skill/competence,transversal,maintain psychological well-being,"balance working time and personal life
maintain work-life balance
safely use digital technologies
protect the psychological wellbeing
pursue mental wellbeing","Be able to avoid threats to psychological well-being, for example while using digital technologies, including the maintenance of a healthy work-life-learn balance. ",,
http://data.europa.eu/esco/skill/4c92e214-7749-46ee-a35d-d1c57dc4656c,key_5421,3b0c2e50-1ad5-4feb-934a-64ee19ef667e,skill/competence,occupation-specific,handle frozen semen,"handle frozen semen
identify and handle frozen semen
thaw the straws of frozen semen","Correctly identify, carefully handle and thaw the straws of frozen semen that have been kept in liquid nitrogen storage.",,
http://data.europa.eu/esco/skill/4cb4178d-077a-42f0-9b09-b09b14c28756,key_5430,d67a621a-7f8c-4af9-8157-f4d1588a38e8,knowledge,sector-specific,orthodontics,"dentofacial orthopaedics
orthodontia
diagnosis, prevention and correction of malpositioned teeth and jaws
orthodontics
dentofacial orthopedics","The prevention or correction of irregularities of the teeth by examining, diagnosis and treating dental malocclusions and oral cavity anomalies, usually through the application of dental braces.",,
http://data.europa.eu/esco/skill/4cc05029-c110-423b-a7bf-1fac965a8353,key_5434,44c6d93e-25b8-419e-8eed-2827177d4f2d,skill/competence,occupation-specific,handle saw securely,"handle saw securely
operate saw securely
run saw securely
handling saw securely
activate saw securely
use saw securely
handle saws securely","Store, carry, and protect the saw, thereby using cases, sheaths, and blade guards.",,
http://data.europa.eu/esco/skill/4cde32b5-fc2f-4257-a8b9-5b15a67ee3e5,key_5445,645cc3cf-d476-4e07-aa09-6b62405ac2a6,skill/competence,transversal,protect the health of others,"provide first aid
intervene promptly in case of need
safeguard one's person health
react adequately in case of accidents ","Prevent harm from and support recovery of family members, wards, and fellow citizens, including adequate responses in case of accidents like the provision of first aid.",,
http://data.europa.eu/esco/skill/4d3541fa-3e71-4574-afa9-900ff6a2b33d,key_5464,68eeb3fb-169d-4796-93ec-c9549dcb658a,skill/competence,sector-specific,respond to healthcare users' extreme emotions,"react professionally to healthcare users' extreme emotions
respond to healthcare users' extreme emotions
follow appropriate protocol when faced with healthcare users' extreme emotions
respond to health care users' extreme emotions
respond to extreme emotions of health care users
react to health care users extreme emotions","React accordingly when a healthcare user becomes hyper-manic, panicky, extremely distressed, agressive, violent, or suicidal, following appropriate training if working in contexts where patients go through extreme emotions regularly.",,
http://data.europa.eu/esco/skill/4d614c92-0c48-4a11-a5ed-416b34fd50d2,key_5475,4a492493-10f3-41e4-98ff-608d2e31b63f,skill/competence,cross-sector,manage healthcare users' data,"manage healthcare users' data
maintain patients' records and data
manage patients' records and data
manage patients', clients and social service users records and data
manage data of healthcare user
manage health care users' data
manage health care user's data
handle patients documentation","Keep accurate client records which also satisfy legal and professional standards and ethical obligations in order to facilitate client management, ensuring that all clients' data (including verbal, written and electronic) are treated confidentially.",,
http://data.europa.eu/esco/skill/4d97e3c3-f335-47cc-a4ee-0d779fd42222,key_5488,3b187a4e-82c4-4168-8820-89571ed2760b,skill/competence,cross-sector,"manage data, information and digital content","manage data, information and digital content","Organise, store and retrieve data, information and content in digital environments. Organise and process them in a structured environment.",,
http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f,key_5492,a5290feb-ee1f-45ed-8b19-06ab2f9730aa,knowledge,sector-specific,MySQL,"MySQL Enterprise Edition
MySQL Embedded (OEM/ISV)
MySQL Classic Edition
MySQL Standard Edition
MySQL
MySQL Cluster CGE","The computer program MySQL is a tool for creating, updating and managing databases, currently developed by the software company Oracle.",,
http://data.europa.eu/esco/skill/4db7e244-5360-4ba1-9470-96c1b1b924d8,key_5499,6ad0f2b7-6b67-4d33-a380-75401c319190,knowledge,occupation-specific,somatic integrated modalities,"indications and contraindications of physiotherapeutic and other modalities
physiotherapeutic and other manual and therapeutic modalities
somatic integrated modalities","The indications, contraindications and modifications of physiotherapeutic modalities and other manual and therapeutic modalities based on various conditions and situations.",,
http://data.europa.eu/esco/skill/4dc5042a-b2b4-4ad5-a39b-3558b073cec7,key_5502,b6e3d85c-1e9d-4557-8eea-a82487fa586d,skill/competence,sector-specific,use specialised equipment,"use global positioning systems
specialised production equipment using
use electron microscope
use computer modelling
use digital imaging analysis
use specialised production equipment
use telemetry
using specialised production equipment
use specialized  equipment
specialised equipment using","Use specialised equipment such as electron microscope, telemetry, digital imaging analysis, global positioning systems, and computer modelling in studies and analyses of production methodology.",,
http://data.europa.eu/esco/skill/4f2f7d17-50e5-4f35-b436-b654c5132282,key_5576,5e2bd246-5faf-4c96-9c7d-9c1cb9088475,skill/competence,sector-specific,assess stability of vessels,"evaluate ship stability
analyse transversal and longitudinal stability of ships
assess stability of vessels
assess ship stability
assess vessel stability
evaluate vessel stability
evaluate stability of vessels
assess stability of ships
analyse transversal and longitudinal stability of vessels
make assessments of ship stability
make assessments of vessel stability
analyse longitudinal and transversal stability of vessels
evaluate stability of ships","Assess the two kinds of stability of vessels, namely transversal and longitudinal.",,
http://data.europa.eu/esco/skill/4fad9e2b-f855-4a08-8f85-1b6b3df06b11,key_5612,31387e25-a47b-4126-97b8-334d6f5f7d18,skill/competence,sector-specific,react acordingly to unexpected events outdoors,"develop specific technical outdoor skills
react appropriately to outdoor unexpected events
follow up on changing conditions
react acordingly to unexpected events outdoors
react appropriately unexpected outdoor events",Detect  and respond to the environment changing conditions and their effect on human psychology and behaviour.,,
http://data.europa.eu/esco/skill/4ffc3a4c-b4f3-4082-b030-93799725d01b,key_5631,ec8e6c55-181f-488f-b183-72f56b17cb7c,skill/competence,sector-specific,put uncut recordings into computer,"putting uncut recordings into computer
put uncut recording into computer
digitalise uncut recordings
put uncut recordings into computer
input uncut recordings into computer",Put uncut footage and sound into files on the computer.,,
http://data.europa.eu/esco/skill/500ec9db-4ce6-4955-9f2a-706cf35e5fbd,key_5633,074c5fd1-5242-4e55-8815-4ccc4570c0ad,knowledge,sector-specific,minerals laws,"legal framework for mining
laws about mining
laws relating to mining
laws relating to minerals
minerals laws
laws about minerals
legal aspects of minerals
legal framework for minerals","Law related to land access, exploration permits, planning permission and minerals ownership.",,
http://data.europa.eu/esco/skill/501537a7-9d63-491d-ae02-09f04767ff1e,key_5635,3b040e38-6daf-4c97-a495-461a9d6d7476,knowledge,sector-specific,attack vectors,"information security threats
cybersecurity threats
ICT security threats","Method or pathway deployed by hackers to penetrate or target systems with the end to extract information, data, or money from private or public entities.",,
http://data.europa.eu/esco/skill/509ff122-3546-40a7-ae02-3ee7395b3a76,key_5667,5c1179c0-d0cb-4e74-9a26-257b2e34447d,knowledge,sector-specific,road transport legislation,"road transport laws
road transportation legislation
regulations in road transportation
regulation governing road transport
road transportation law
road transportation laws
road transport legislation
legislation in road transport
regulations in road transport
legislation in road transportation
regulation governing road transportation
road transport regulation
road transportation regulation","Know road transport regulations at regional, national, and European level in matters of safety and environmental requirements.",,
http://data.europa.eu/esco/skill/50ac5186-bb18-4ffb-9f29-00636853c8ea,key_5672,6a3ca1d8-6d0a-4947-9beb-3a712c764735,skill/competence,sector-specific,design solar energy systems,"solar energy systems specifying
designing solar energy systems
specify solar energy systems
design solar energy systems
solar energy system specifying
solar energy systems designing
solar energy system designing",Develop design specifications for solar energy systems and their components. Create checklists for the inspection and monitoring of completed solar installation projects.,,
http://data.europa.eu/esco/skill/51b18096-85e6-425b-bb15-03a74eeda0dc,key_5743,0621d037-c50e-4441-82a6-6ac43dff8d01,skill/competence,occupation-specific,identify market requirements for ICT documentation,identify market requirements for documentation,"Conduct research and analyse the specific documentation requirements of the markets (for instance language, applicable standards or legal requirements and cultural conditions) and derive concrete specifications for ICT documentation development.",,
http://data.europa.eu/esco/skill/5233e3f4-904a-4f68-9327-707f11d93374,key_5769,de7a7a57-611e-4f0e-b1be-ed45147b7831,skill/competence,occupation-specific,design digital call to action,"design digital call to action
CTA","Appeal the audience in order to provoke their instant response. Use imperative verb forms in the message such as ""Visit us now!"".",,
http://data.europa.eu/esco/skill/52797dce-911c-4e6d-b0cb-491f6469014f,key_5784,da206142-d83c-4ef0-8105-ce66d3ef5bda,skill/competence,cross-sector,install electrical and electronic equipment,"build electric and digital components and systems
introduce electrical and electronic equipment
construct electrical and electronic equipment
construct electric and digital components and systems
introduce electric and digital components and systems
institute electrical and electronic equipment
institute electric and digital components and systems
install electrical and electronic equipment
build electrical and electronic equipment","Install equipment which is dependent on electric currents or electromagnetic fields in order to work, or equipment to generate, transfer or measure such currents and fields. This equipment includes switchboards, electric motors, generators or direct current systems.",,
http://data.europa.eu/esco/skill/541f6f61-40ee-43d3-9f24-a1a5b31c2a34,key_5874,2e7b4066-e54c-45b4-9e28-d162ebad4064,skill/competence,sector-specific,develop physiotherapy services,"evolve physiotherapy service
establish physiotherapy service
develop physiotherapy services
establish physiotherapy services
develop physiotherapy assistance
evolve physiotherapy services","Develop a safe, effective and efficient quality physiotherapy service.",,
http://data.europa.eu/esco/skill/546a96b1-5f0a-4c80-b3c5-8ac0830d9f0e,key_5890,da738975-8f2c-43fb-b789-96c52c4f241f,skill/competence,occupation-specific,create digital game characters,"compose digital game characters
create digital game characters
write digital game characters",Develop a typology of characters for digital games and identify their exact role in the gameplay and the narrative.,,
